巴音朝鲁	0.9923	386
科瓦奇	0.9589	373
阿隆索	0.9949	387
罗杰	0.9433	366
阿木	0.9742	378
斯维托丽娜	1.0000	387
伯克希尔·哈撒韦	1.0000	385
格林斯潘	1.0000	385
卡戴珊	1.0000	384
史蒂夫·乔布斯	1.0000	384
舒尔茨	0.9922	380
贝利	0.9843	376
费尔南德斯	1.0000	382
托马斯·萨金特	1.0000	379
安南	0.9656	365
珍妮	0.9708	366
扎里夫	0.9947	374
拉齐奥	0.9867	370
克拉里达	0.9893	370
马科波洛斯	1.0000	373
兰帕德	1.0000	369
勒庞	0.9783	361
波波维奇	1.0000	369
马赫	0.9024	333
麦基	0.9565	352
莱万多夫斯基	1.0000	367
萨沙	0.9563	350
黎曼	0.9645	353
丹尼尔	0.9863	360
库巴	0.9753	355
安东尼奥	0.9780	355
谢里夫	0.9917	359
纳什	0.9695	350
哈文	0.9500	342
马丁内斯	1.0000	359
努尔·白克力	1.0000	358
库蒂尼奥	1.0000	357
格里芬	0.9663	344
朱利安尼	1.0000	355
马内	0.9972	354
多巴丝肼片	1.0000	354
格雷厄姆	1.0000	354
东野圭吾	0.9887	349
希金斯	0.9830	347
劳伦斯	0.9544	335
巴尔韦德	0.9972	350
穆里奇	1.0000	350
扎西	0.9427	329
梅丽	0.9341	326
修-斐拉装	1.0000	348
约瑟夫	0.9251	321
达·芬奇	1.0000	347
多特	0.9624	333
鲁尼	0.9913	342
爱丽丝	0.9273	319
舒马赫	1.0000	344
举报电话	1.0000	343
撒切尔	0.9913	340
艾米	0.9213	316
佐科	0.9091	310
克里斯蒂娜	1.0000	341
波尔图	0.9794	332
麦凯恩	0.9941	337
阿尔茨海默病	1.0000	336
阿科斯塔	1.0000	336
希拉里·克林顿	1.0000	335
纳瓦罗	1.0000	334
英拉	0.9311	311
韦斯特	0.9222	308
弗兰克	0.9730	324
兹维列夫	1.0000	332
安迪	0.9488	315
莫扎特	1.0000	332
莫拉塔	1.0000	331
沃伦·巴菲特	1.0000	330
西里塞纳	1.0000	330
托马斯·库克	1.0000	329
萨尔维尼	1.0000	329
丘吉尔	0.9848	323
埃塞克斯郡	1.0000	328
释迦牟尼	0.9817	322
斯蒂芬	0.9664	316
钱德勒	0.9877	322
阿诺	0.9264	302
马纳福特	0.9939	324
伊瓜因	1.0000	325
佩里	0.9077	295
勒布朗-詹姆斯	1.0000	325
普拉达	0.9164	296
本·拉登	1.0000	323
波尔	0.9443	305
卡兰尼克	0.9845	317
布兰特	0.9472	305
高拉特	0.9845	317
米娜	0.9657	310
巴洛特利	1.0000	320
林奇	0.9687	309
格列兹曼	0.9968	315
卡拉斯科	1.0000	315
埃梅里	0.9619	303
库德洛	0.9778	308
德罗赞	0.9048	285
洛佩斯	1.0000	315
西哈努克	0.9841	310
阿基诺	0.9873	311
齐普拉斯	0.9968	314
布尔纳比奇	1.0000	313
张伯伦	0.9744	304
莱昂纳多	0.9678	301
佩雷拉	0.9871	306
桑德兰	0.9871	305
扎哈罗娃	1.0000	307
席尔瓦	0.9673	296
比达尔	0.9967	305
监督举报	1.0000	305
蒂勒森	0.9243	281
瓦格纳	0.9868	299
达-整车运	1.0000	303
特恩布尔	0.9934	299
辛普森	0.9900	298
毫米波雷达	1.0000	300
艾哈迈德	0.9799	293
